nba_player_id,1_2_Court_Att.,1_2_Court_Md.,Corner_3s_3Ppct,Corner_3s_pct3PA,Dunks_#,Dunks_pctFGA,FGpct_by_Distance_0-3,FGpct_by_Distance_10-16,FGpct_by_Distance_16-3P,FGpct_by_Distance_2P,FGpct_by_Distance_3-10,FGpct_by_Distance_3P,pct_of_FGA_by_Distance_0-3,pct_of_FGA_by_Distance_10-16,pct_of_FGA_by_Distance_16-3P,pct_of_FGA_by_Distance_2P,pct_of_FGA_by_Distance_3-10,pct_of_FGA_by_Distance_3P,pct_of_FG_Ast'd_2P,pct_of_FG_Ast'd_3P
campafa01,7.0,0.0,0.392,0.231,0.0,0.002,0.615,0.241,0.364,0.456,0.395,0.326,0.125,0.046,0.018,0.327,0.138,0.673,0.333,0.796
campafa01,,,,,,,,,,,,,,,,,,,,
campafa01,11.0,0.0,0.385,0.235,0.0,0.002,0.623,0.241,0.364,0.46,0.4,0.328,0.126,0.047,0.018,0.331,0.139,0.669,0.333,0.799
campafa01,0.0,0.0,1.0,0.091,0.0,0.0,0.0,,,0.0,0.0,0.273,0.077,0.0,0.0,0.154,0.077,0.846,,0.667
cannade01,0.0,0.0,0.4,0.313,0.0,0.0,0.0,0.5,0.75,0.417,0.0,0.375,0.036,0.143,0.143,0.429,0.107,0.571,0.2,0.833
cannade01,0.0,0.0,0.636,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.045,0.045,0.023,0.159,0.045,0.841,,1.0
cannade01,0.0,0.0,0.563,0.302,0.0,0.0,0.0,0.333,0.6,0.263,0.0,0.396,0.042,0.083,0.069,0.264,0.069,0.736,0.2,0.952
cannade01,0.0,0.0,0.563,0.302,0.0,0.0,0.0,0.333,0.6,0.263,0.0,0.396,0.042,0.083,0.069,0.264,0.069,0.736,0.2,0.952
careyve01,0.0,0.0,0.0,0.429,2.0,0.056,0.692,0.667,0.5,0.586,0.429,0.143,0.361,0.083,0.167,0.806,0.194,0.194,0.706,1.0
careyve01,0.0,0.0,,,0.0,0.0,0.75,0.0,0.25,0.538,,,0.615,0.077,0.308,1.0,0.0,0.0,0.286,
careyve01,0.0,0.0,,,0.0,0.0,0.75,,0.0,0.5,,,0.667,0.0,0.333,1.0,0.0,0.0,0.333,
careyve01,0.0,0.0,,,0.0,0.0,0.75,0.0,0.5,0.571,,,0.571,0.143,0.286,1.0,0.0,0.0,0.25,
careyve01,0.0,0.0,,,1.0,0.125,0.667,0.0,0.0,0.25,0.0,,0.375,0.125,0.25,1.0,0.25,0.0,0.5,
careyve01,,,,,,,,,,,,,,,,,,,,
careyve01,0.0,0.0,0.0,0.429,3.0,0.053,0.708,0.4,0.333,0.52,0.333,0.143,0.421,0.088,0.211,0.877,0.158,0.123,0.577,1.0
careyve01,0.0,0.0,0.0,0.429,7.0,0.053,0.708,0.4,0.333,0.52,0.333,0.143,0.421,0.088,0.211,0.877,0.158,0.123,0.577,1.0
careyve01,,,,,,,,,,,,,,,,,,,,
careyve01,0.0,0.0,0.0,0.429,2.0,0.048,0.706,0.667,0.375,0.571,0.429,0.143,0.405,0.071,0.19,0.833,0.167,0.167,0.65,1.0
careyve01,0.0,0.0,,,1.0,0.067,0.714,0.0,0.25,0.4,0.0,,0.467,0.133,0.267,1.0,0.133,0.0,0.333,
darlina01,0.0,0.0,0.0,0.143,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,
darlina01,0.0,0.0,0.0,0.143,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,
darlina01,0.0,0.0,0.0,0.143,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,
deckga01,1.0,0.0,0.143,0.467,1.0,0.015,0.632,0.429,0.75,0.577,0.5,0.133,0.284,0.104,0.119,0.776,0.269,0.224,0.4,1.0
deckga01,0.0,0.0,1.0,0.5,0.0,0.0,0.6,0.5,,0.6,1.0,0.5,0.357,0.143,0.0,0.714,0.071,0.286,0.667,1.0
deckga01,1.0,0.0,0.333,0.474,1.0,0.012,0.625,0.444,0.75,0.581,0.526,0.211,0.296,0.111,0.099,0.765,0.235,0.235,0.444,1.0
deckga01,5.0,0.0,0.333,0.474,5.0,0.012,0.625,0.444,0.75,0.581,0.526,0.211,0.296,0.111,0.099,0.765,0.235,0.235,0.444,1.0
diakima01,0.0,0.0,0.0,0.25,5.0,0.175,0.667,0.2,0.4,0.469,0.286,0.125,0.375,0.125,0.125,0.8,0.175,0.2,0.667,1.0
diakima01,0.0,0.0,0.0,0.4,10.0,0.255,0.6,0.4,0.0,0.595,0.688,0.0,0.426,0.106,0.021,0.894,0.34,0.106,0.84,
diakima01,0.0,0.0,0.222,0.429,4.0,0.08,0.833,0.333,1.0,0.586,0.4,0.333,0.24,0.12,0.02,0.58,0.2,0.42,0.824,0.857
diakima01,0.0,0.0,,0.0,1.0,0.167,0.667,,,0.8,1.0,0.0,0.5,0.0,0.0,0.833,0.333,0.167,1.0,
diakima01,0.0,0.0,,,1.0,0.2,0.667,,,0.8,1.0,,0.6,0.0,0.0,1.0,0.4,0.0,1.0,
diakima01,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
diakima01,0.0,0.0,0.154,0.371,20.0,0.168,0.68,0.313,0.429,0.565,0.543,0.229,0.35,0.112,0.049,0.755,0.245,0.245,0.803,0.875
diakima01,0.0,0.0,0.154,0.371,30.0,0.168,0.68,0.313,0.429,0.565,0.543,0.229,0.35,0.112,0.049,0.755,0.245,0.245,0.803,0.875
diakima01,,,,,,,,,,,,,,,,,,,,
diakima01,0.0,0.0,0.222,0.429,4.0,0.08,0.833,0.333,1.0,0.586,0.4,0.333,0.24,0.12,0.02,0.58,0.2,0.42,0.824,0.857
diakima01,0.0,0.0,0.0,0.25,5.0,0.175,0.667,0.2,0.4,0.469,0.286,0.125,0.375,0.125,0.125,0.8,0.175,0.2,0.667,1.0
diakima01,0.0,0.0,0.0,0.4,10.0,0.255,0.6,0.4,0.0,0.595,0.688,0.0,0.426,0.106,0.021,0.894,0.34,0.106,0.84,
diakima01,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
diakima01,0.0,0.0,,,1.0,0.2,0.667,,,0.8,1.0,,0.6,0.0,0.0,1.0,0.4,0.0,1.0,
dotsode01,0.0,0.0,0.0,0.143,0.0,0.0,0.889,0.0,0.5,0.714,0.5,0.143,0.429,0.048,0.095,0.667,0.095,0.333,0.4,1.0
dotsode01,0.0,0.0,0.0,0.333,0.0,0.0,0.818,0.0,,0.643,,0.222,0.478,0.13,0.0,0.609,0.0,0.391,0.556,1.0
dotsode01,0.0,0.0,0.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.2,0.6,0.3,0.4,,1.0
dotsode01,,,,,,,,,,,,,,,,,,,,
dotsode01,0.0,0.0,0.0,0.25,0.0,0.0,0.85,0.0,0.25,0.559,0.2,0.2,0.37,0.093,0.074,0.63,0.093,0.37,0.474,1.0
dotsode01,0.0,0.0,0.0,0.25,0.0,0.0,0.85,0.0,0.25,0.559,0.2,0.2,0.37,0.093,0.074,0.63,0.093,0.37,0.474,1.0
dotsode01,,,,,,,,,,,,,,,,,,,,
dotsode01,0.0,0.0,0.0,0.25,0.0,0.0,0.85,0.0,0.5,0.679,0.5,0.188,0.455,0.091,0.045,0.636,0.045,0.364,0.474,1.0
dotsode01,0.0,0.0,0.0,0.25,0.0,0.0,,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.2,0.6,0.3,0.4,,1.0
edwaran01,3.0,0.0,0.301,0.14,70.0,0.066,0.647,0.246,0.276,0.483,0.318,0.329,0.306,0.047,0.072,0.571,0.145,0.429,0.392,0.632
edwaran01,2.0,0.0,0.333,0.085,57.0,0.055,0.658,0.308,0.359,0.519,0.368,0.357,0.277,0.052,0.051,0.516,0.124,0.484,0.356,0.549
edwaran01,3.0,0.0,0.446,0.097,59.0,0.044,0.674,0.383,0.35,0.513,0.376,0.369,0.295,0.075,0.102,0.625,0.154,0.375,0.348,0.516
edwaran01,5.0,0.0,0.348,0.086,67.0,0.051,0.707,0.446,0.333,0.515,0.438,0.357,0.228,0.125,0.114,0.659,0.192,0.341,0.331,0.558
edwaran01,10.0,0.0,0.414,0.107,54.0,0.039,0.678,0.341,0.372,0.501,0.453,0.395,0.176,0.084,0.08,0.497,0.158,0.503,0.384,0.475
edwaran01,0.0,0.0,0.478,0.091,47.0,0.044,0.755,0.492,0.402,0.554,0.478,0.398,0.181,0.149,0.104,0.583,0.15,0.417,0.303,0.564
edwaran01,23.0,0.0,0.384,0.101,354.0,0.049,0.681,0.401,0.351,0.514,0.411,0.369,0.242,0.089,0.088,0.577,0.155,0.423,0.35,0.54
edwaran01,4.0,0.0,0.384,0.101,66.0,0.049,0.681,0.401,0.351,0.514,0.411,0.369,0.242,0.089,0.088,0.577,0.155,0.423,0.35,0.54
ellebcj01,0.0,0.0,0.5,0.176,3.0,0.045,0.75,0.6,0.6,0.563,0.0,0.206,0.242,0.076,0.076,0.485,0.091,0.515,0.444,0.714
ellebcj01,1.0,0.0,0.225,0.317,10.0,0.036,0.615,0.478,0.182,0.462,0.231,0.294,0.312,0.075,0.036,0.591,0.169,0.409,0.631,0.973
ellebcj01,1.0,0.0,0.261,0.288,13.0,0.037,0.634,0.5,0.313,0.477,0.207,0.275,0.299,0.075,0.043,0.572,0.155,0.428,0.598,0.932
ellebcj01,1.0,0.0,0.261,0.288,12.0,0.037,0.634,0.5,0.313,0.477,0.207,0.275,0.299,0.075,0.043,0.572,0.155,0.428,0.598,0.932
fittsma01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0.0,,0.5,0.333,0.0,0.0,0.333,0.0,0.667,,1.0
fittsma01,1.0,1.0,0.6,0.5,1.0,0.053,0.75,0.0,0.0,0.333,0.0,0.5,0.211,0.053,0.053,0.474,0.158,0.526,1.0,1.0
fittsma01,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.111,0.111,0.111,0.556,0.222,0.444,,1.0
fittsma01,0.0,0.0,0.5,0.667,1.0,0.1,1.0,,,0.75,0.0,0.5,0.3,0.0,0.0,0.4,0.1,0.6,1.0,1.0
fittsma01,1.0,1.0,0.5,0.5,1.0,0.045,0.6,0.0,0.0,0.3,0.0,0.5,0.227,0.045,0.045,0.455,0.136,0.545,1.0,1.0
fittsma01,5.0,5.0,0.5,0.5,5.0,0.045,0.6,0.0,0.0,0.3,0.0,0.5,0.227,0.045,0.045,0.455,0.136,0.545,1.0,1.0
fittsma01,,,,,,,,,,,,,,,,,,,,
fittsma01,0.0,0.0,0.5,0.667,1.0,0.1,1.0,,,0.75,0.0,0.5,0.3,0.0,0.0,0.4,0.1,0.6,1.0,1.0
fittsma01,1.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.111,0.111,0.111,0.556,0.222,0.444,,1.0
fittsma01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,,0.0,,0.5,0.333,0.0,0.0,0.333,0.0,0.667,,1.0
flynnma01,1.0,0.0,0.375,0.095,0.0,0.0,0.605,0.405,0.242,0.424,0.407,0.321,0.126,0.109,0.097,0.506,0.174,0.494,0.082,0.722
flynnma01,2.0,0.0,0.727,0.122,0.0,0.0,0.545,0.571,0.31,0.452,0.481,0.333,0.12,0.077,0.158,0.508,0.148,0.492,0.214,0.8
flynnma01,0.0,0.0,0.476,0.158,0.0,0.0,0.517,0.5,0.2,0.367,0.286,0.353,0.12,0.083,0.103,0.45,0.145,0.55,0.375,0.872
flynnma01,0.0,0.0,0.44,0.148,0.0,0.0,0.623,0.469,0.545,0.513,0.408,0.331,0.163,0.098,0.068,0.48,0.151,0.52,0.275,0.714
flynnma01,0.0,0.0,0.438,0.2,0.0,0.0,0.52,0.556,0.25,0.491,0.474,0.35,0.182,0.066,0.029,0.416,0.139,0.584,0.429,0.929
flynnma01,0.0,0.0,1.0,0.077,0.0,0.0,0.8,1.0,0.0,0.5,0.0,0.308,0.217,0.043,0.13,0.435,0.043,0.565,0.4,0.5
flynnma01,0.0,0.0,0.375,0.105,0.0,0.0,0.696,0.409,0.733,0.528,0.379,0.316,0.139,0.133,0.091,0.539,0.176,0.461,0.17,0.5
flynnma01,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.444,0.333,0.25,0.154,0.077,0.0,0.692,0.462,0.308,0.5,1.0
flynnma01,3.0,0.0,0.479,0.129,0.0,0.0,0.591,0.462,0.312,0.443,0.392,0.333,0.135,0.094,0.099,0.489,0.16,0.511,0.226,0.771
flynnma01,1.0,0.0,0.479,0.129,0.0,0.0,0.591,0.462,0.312,0.443,0.392,0.333,0.135,0.094,0.099,0.489,0.16,0.511,0.226,0.771
flynnma01,,,,,,,,,,,,,,,,,,,,
flynnma01,3.0,0.0,0.484,0.136,0.0,0.0,0.555,0.475,0.253,0.425,0.4,0.338,0.132,0.089,0.101,0.478,0.155,0.522,0.23,0.818
flynnma01,0.0,0.0,0.375,0.105,0.0,0.0,0.696,0.409,0.733,0.528,0.379,0.316,0.139,0.133,0.091,0.539,0.176,0.461,0.17,0.5
flynnma01,0.0,0.0,1.0,0.077,0.0,0.0,0.8,1.0,0.0,0.5,0.0,0.308,0.217,0.043,0.13,0.435,0.043,0.565,0.4,0.5
flynnma01,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.444,0.333,0.25,0.154,0.077,0.0,0.692,0.462,0.308,0.5,1.0
forretr01,0.0,0.0,0.235,0.654,2.0,0.028,0.533,0.875,1.0,0.6,0.524,0.192,0.211,0.113,0.014,0.634,0.296,0.366,0.259,1.0
forretr01,2.0,0.0,0.235,0.63,3.0,0.026,0.592,0.556,0.5,0.555,0.529,0.185,0.316,0.058,0.013,0.826,0.439,0.174,0.225,1.0
forretr01,0.0,0.0,0.0,0.5,1.0,0.017,0.333,0.5,,0.431,0.459,0.0,0.25,0.1,0.0,0.967,0.617,0.033,0.4,
forretr01,0.0,0.0,0.0,0.4,1.0,0.011,0.591,0.563,,0.4,0.238,0.2,0.244,0.178,0.0,0.889,0.467,0.111,0.281,1.0
forretr01,2.0,0.0,0.205,0.6,7.0,0.021,0.545,0.615,0.667,0.498,0.44,0.185,0.269,0.104,0.008,0.827,0.447,0.173,0.271,1.0
forretr01,1.0,0.0,0.205,0.6,4.0,0.021,0.545,0.615,0.667,0.498,0.44,0.185,0.269,0.104,0.008,0.827,0.447,0.173,0.271,1.0
forretr01,,,,,,,,,,,,,,,,,,,,
forretr01,2.0,0.0,0.235,0.642,5.0,0.027,0.578,0.706,0.667,0.566,0.528,0.189,0.283,0.075,0.013,0.765,0.394,0.235,0.235,1.0
forretr01,0.0,0.0,0.0,0.417,2.0,0.013,0.486,0.545,,0.413,0.342,0.167,0.247,0.147,0.0,0.92,0.527,0.08,0.333,1.0
frankro01,0.0,0.0,0.333,0.2,0.0,0.0,1.0,0.0,0.0,0.615,0.5,0.333,0.214,0.036,0.071,0.464,0.143,0.536,0.25,1.0
frankro01,0.0,0.0,0.333,0.2,0.0,0.0,1.0,0.0,0.0,0.615,0.5,0.333,0.214,0.036,0.071,0.464,0.143,0.536,0.25,1.0
frankro01,0.0,0.0,0.333,0.2,0.0,0.0,1.0,0.0,0.0,0.615,0.5,0.333,0.214,0.036,0.071,0.464,0.143,0.536,0.25,1.0
gillan01,0.0,0.0,0.111,0.375,2.0,0.05,0.813,,0.0,0.639,0.526,0.292,0.267,0.0,0.017,0.6,0.317,0.4,0.783,0.857
gillan01,0.0,0.0,0.583,0.462,3.0,0.046,0.625,0.5,,0.578,0.551,0.538,0.294,0.018,0.0,0.761,0.45,0.239,0.771,1.0
gillan01,0.0,0.0,0.167,0.621,5.0,0.045,0.78,0.429,0.0,0.65,0.593,0.138,0.311,0.053,0.008,0.78,0.409,0.22,0.672,1.0
gillan01,0.0,0.0,0.083,0.293,5.0,0.038,0.667,0.429,1.0,0.546,0.426,0.244,0.356,0.044,0.006,0.744,0.338,0.256,0.692,1.0
gillan01,0.0,0.0,0.333,0.387,1.0,0.011,0.654,0.0,0.0,0.579,0.552,0.323,0.295,0.011,0.011,0.648,0.33,0.352,0.606,1.0
gillan01,0.0,0.0,0.429,0.35,13.0,0.091,0.821,0.444,,0.706,0.571,0.325,0.443,0.051,0.0,0.773,0.278,0.227,0.76,1.0
gillan01,0.0,0.0,0.286,0.403,29.0,0.051,0.736,0.423,0.25,0.622,0.535,0.304,0.345,0.036,0.006,0.737,0.35,0.263,0.717,0.983
gillan01,0.0,0.0,0.286,0.403,9.0,0.051,0.736,0.423,0.25,0.622,0.535,0.304,0.345,0.036,0.006,0.737,0.35,0.263,0.717,0.983
gillefr01,0.0,0.0,,,12.0,0.167,0.675,0.3,,0.524,0.412,,0.476,0.119,0.0,1.0,0.405,0.0,,
gillefr01,0.0,0.0,0.0,1.0,2.0,0.091,0.333,0.667,,0.429,0.417,0.0,0.273,0.136,0.0,0.955,0.545,0.045,,
gillefr01,0.0,0.0,0.0,1.0,14.0,0.151,0.63,0.385,,0.505,0.413,0.0,0.434,0.123,0.0,0.991,0.434,0.009,,
gillefr01,0.0,0.0,0.0,1.0,40.0,0.151,0.63,0.385,,0.505,0.413,0.0,0.434,0.123,0.0,0.991,0.434,0.009,,
gillefr01,,,,,,,,,,,,,,,,,,,,
gillefr01,0.0,0.0,,,12.0,0.167,0.675,0.3,,0.524,0.412,,0.476,0.119,0.0,1.0,0.405,0.0,,
gillefr01,0.0,0.0,0.0,1.0,2.0,0.091,0.333,0.667,,0.429,0.417,0.0,0.273,0.136,0.0,0.955,0.545,0.045,,
greenjo02,0.0,0.0,0.211,0.76,9.0,0.118,0.667,0.6,0.375,0.559,0.375,0.16,0.419,0.054,0.086,0.731,0.172,0.269,0.658,1.0
greenjo02,1.0,0.0,0.396,0.679,20.0,0.082,0.786,0.4,0.273,0.573,0.397,0.359,0.328,0.098,0.043,0.695,0.227,0.305,0.784,1.0
greenjo02,2.0,0.0,0.39,0.698,25.0,0.068,0.78,0.435,0.6,0.643,0.513,0.402,0.285,0.06,0.013,0.558,0.199,0.442,0.664,1.0
greenjo02,0.0,0.0,0.385,0.626,31.0,0.091,0.768,0.294,0.5,0.572,0.339,0.385,0.265,0.045,0.032,0.5,0.158,0.5,0.748,0.958
greenjo02,1.0,0.0,0.411,0.609,17.0,0.04,0.615,0.296,0.357,0.48,0.407,0.391,0.185,0.064,0.033,0.411,0.128,0.589,0.614,0.979
greenjo02,0.0,0.0,0.456,0.594,6.0,0.04,0.64,0.333,,0.581,0.533,0.421,0.142,0.017,0.0,0.244,0.085,0.756,0.72,1.0
greenjo02,4.0,0.0,0.399,0.639,108.0,0.068,0.73,0.37,0.4,0.571,0.424,0.387,0.255,0.059,0.029,0.506,0.163,0.494,0.701,0.985
greenjo02,1.0,0.0,0.399,0.639,26.0,0.068,0.73,0.37,0.4,0.571,0.424,0.387,0.255,0.059,0.029,0.506,0.163,0.494,0.701,0.985
greenjo02,,,,,,,,,,,,,,,,,,,,
greenjo02,3.0,0.0,0.378,0.669,85.0,0.083,0.764,0.4,0.417,0.594,0.421,0.375,0.3,0.063,0.033,0.585,0.189,0.415,0.719,0.983
greenjo02,1.0,0.0,0.426,0.604,23.0,0.04,0.621,0.3,0.357,0.5,0.435,0.402,0.173,0.05,0.023,0.362,0.116,0.638,0.639,0.987
haganas01,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
haganas01,,,,,,,,,,,,,,,,,,,,
haganas01,,,,,,,,,,,,,,,,,,,,
haganas01,0.0,0.0,0.667,0.12,0.0,0.0,0.778,0.25,,0.457,0.25,0.32,0.254,0.056,0.0,0.648,0.338,0.352,0.429,1.0
haganas01,0.0,0.0,0.667,0.12,0.0,0.0,0.778,0.25,,0.457,0.25,0.32,0.254,0.056,0.0,0.648,0.338,0.352,0.429,1.0
haganas01,0.0,0.0,0.667,0.12,0.0,0.0,0.778,0.25,,0.457,0.25,0.32,0.254,0.056,0.0,0.648,0.338,0.352,0.429,1.0
haganas01,,,,,,,,,,,,,,,,,,,,
haganas01,0.0,0.0,0.667,0.12,0.0,0.0,0.778,0.25,,0.457,0.25,0.32,0.254,0.056,0.0,0.648,0.338,0.352,0.429,1.0
haganas01,0.0,0.0,,,0.0,,,,,,,,,,,,,,,
halibty01,6.0,0.0,0.438,0.27,17.0,0.029,0.674,0.436,0.463,0.529,0.514,0.409,0.139,0.126,0.087,0.522,0.17,0.478,0.322,0.785
halibty01,9.0,0.0,0.434,0.136,24.0,0.026,0.713,0.517,0.456,0.517,0.41,0.414,0.127,0.157,0.099,0.572,0.183,0.428,0.279,0.571
halibty01,3.0,0.0,0.472,0.143,11.0,0.019,0.742,0.453,0.5,0.491,0.355,0.413,0.113,0.162,0.102,0.57,0.183,0.43,0.238,0.567
halibty01,6.0,0.0,0.353,0.124,13.0,0.04,0.673,0.646,0.367,0.565,0.508,0.416,0.152,0.149,0.093,0.576,0.183,0.424,0.343,0.579
halibty01,6.0,1.0,0.514,0.092,17.0,0.02,0.733,0.403,0.55,0.572,0.453,0.4,0.209,0.092,0.048,0.522,0.163,0.478,0.243,0.435
halibty01,4.0,0.0,0.326,0.08,27.0,0.026,0.66,0.56,0.506,0.595,0.592,0.364,0.155,0.087,0.077,0.49,0.171,0.51,0.315,0.472
halibty01,9.0,0.0,0.439,0.073,22.0,0.024,0.725,0.546,0.462,0.581,0.582,0.388,0.101,0.107,0.092,0.441,0.14,0.559,0.391,0.528
halibty01,34.0,1.0,0.429,0.116,107.0,0.025,0.702,0.501,0.48,0.56,0.511,0.392,0.145,0.112,0.081,0.506,0.165,0.494,0.309,0.542
halibty01,8.0,0.0,0.429,0.116,26.0,0.025,0.702,0.501,0.48,0.56,0.511,0.392,0.145,0.112,0.081,0.506,0.165,0.494,0.309,0.542
halibty01,,,,,,,,,,,,,,,,,,,,
halibty01,25.0,1.0,0.413,0.084,79.0,0.025,0.701,0.531,0.48,0.581,0.543,0.386,0.152,0.101,0.076,0.492,0.16,0.508,0.32,0.491
halibty01,9.0,0.0,0.448,0.212,28.0,0.024,0.704,0.445,0.482,0.51,0.434,0.411,0.126,0.144,0.095,0.545,0.176,0.455,0.281,0.684
halljo01,1.0,0.0,0.0,0.135,1.0,0.01,0.6,0.455,0.333,0.419,0.333,0.108,0.152,0.111,0.03,0.626,0.333,0.374,0.462,1.0
halljo01,1.0,0.0,0.0,0.135,1.0,0.01,0.6,0.455,0.333,0.419,0.333,0.108,0.152,0.111,0.03,0.626,0.333,0.374,0.462,1.0
halljo01,4.0,0.0,0.0,0.135,4.0,0.01,0.6,0.455,0.333,0.419,0.333,0.108,0.152,0.111,0.03,0.626,0.333,0.374,0.462,1.0
hamptrj01,1.0,0.0,0.5,0.253,11.0,0.045,0.662,0.378,0.444,0.482,0.376,0.31,0.246,0.118,0.086,0.722,0.272,0.278,0.358,0.926
hamptrj01,1.0,0.0,0.5,0.333,3.0,0.05,0.533,0.556,1.0,0.476,0.353,0.278,0.25,0.15,0.017,0.7,0.283,0.3,0.35,1.0
hamptrj01,0.0,0.0,0.5,0.232,8.0,0.043,0.694,0.321,0.423,0.484,0.382,0.319,0.245,0.111,0.103,0.727,0.269,0.273,0.36,0.909
hamptrj01,1.0,0.0,0.389,0.197,9.0,0.028,0.525,0.2,0.313,0.405,0.36,0.35,0.217,0.044,0.035,0.6,0.304,0.4,0.333,0.906
hamptrj01,0.0,0.0,0.448,0.25,6.0,0.025,0.676,0.476,0.222,0.504,0.44,0.353,0.156,0.089,0.038,0.511,0.211,0.489,0.41,0.805
hamptrj01,0.0,0.0,0.467,0.283,2.0,0.018,0.684,0.444,0.25,0.525,0.52,0.34,0.167,0.079,0.07,0.535,0.219,0.465,0.25,0.722
hamptrj01,0.0,0.0,0.429,0.222,4.0,0.033,0.667,0.5,0.0,0.483,0.36,0.365,0.146,0.098,0.008,0.488,0.203,0.512,0.586,0.87
hamptrj01,0.0,0.0,0.0,0.375,0.0,0.0,0.5,0.5,,0.5,0.5,0.125,0.143,0.143,0.0,0.429,0.143,0.571,0.333,1.0
hamptrj01,2.0,0.0,0.422,0.228,26.0,0.032,0.6,0.363,0.365,0.453,0.38,0.338,0.211,0.078,0.051,0.614,0.27,0.386,0.359,0.88
hamptrj01,1.0,0.0,0.422,0.228,13.0,0.032,0.6,0.363,0.365,0.453,0.38,0.338,0.211,0.078,0.051,0.614,0.27,0.386,0.359,0.88
hamptrj01,,,,,,,,,,,,,,,,,,,,
hamptrj01,1.0,0.0,0.433,0.22,19.0,0.032,0.6,0.298,0.36,0.447,0.384,0.341,0.218,0.069,0.061,0.63,0.282,0.37,0.332,0.875
hamptrj01,1.0,0.0,0.5,0.333,3.0,0.05,0.533,0.556,1.0,0.476,0.353,0.278,0.25,0.15,0.017,0.7,0.283,0.3,0.35,1.0
hamptrj01,0.0,0.0,0.429,0.222,4.0,0.033,0.667,0.5,0.0,0.483,0.36,0.365,0.146,0.098,0.008,0.488,0.203,0.512,0.586,0.87
hamptrj01,0.0,0.0,0.0,0.375,0.0,0.0,0.5,0.5,,0.5,0.5,0.125,0.143,0.143,0.0,0.429,0.143,0.571,0.333,1.0
harrija01,1.0,0.0,0.636,0.306,2.0,0.028,0.706,,0.4,0.528,0.357,0.472,0.236,0.0,0.069,0.5,0.194,0.5,0.263,0.882
harrija01,1.0,0.0,0.636,0.306,2.0,0.028,0.706,,0.4,0.528,0.357,0.472,0.236,0.0,0.069,0.5,0.194,0.5,0.263,0.882
harrija01,6.0,0.0,0.636,0.306,13.0,0.028,0.706,,0.4,0.528,0.357,0.472,0.236,0.0,0.069,0.5,0.194,0.5,0.263,0.882
hayeski01,0.0,0.0,0.167,0.167,1.0,0.005,0.444,0.414,0.182,0.395,0.408,0.278,0.09,0.144,0.055,0.642,0.353,0.358,0.235,0.85
hayeski01,0.0,0.0,0.333,0.359,13.0,0.031,0.747,0.387,0.308,0.452,0.345,0.263,0.163,0.135,0.085,0.636,0.253,0.364,0.341,0.909
hayeski01,0.0,0.0,0.243,0.259,13.0,0.017,0.586,0.401,0.418,0.429,0.403,0.28,0.086,0.236,0.112,0.649,0.216,0.351,0.141,0.763
hayeski01,0.0,0.0,0.381,0.284,5.0,0.018,0.706,0.423,0.387,0.455,0.469,0.297,0.06,0.343,0.11,0.739,0.226,0.261,0.484,0.864
hayeski01,0.0,0.0,0.333,0.143,0.0,0.0,0.667,0.429,0.0,0.455,0.375,0.381,0.14,0.163,0.023,0.512,0.186,0.488,0.4,1.0
hayeski01,0.0,0.0,0.0,0.098,0.0,0.0,0.667,0.269,0.222,0.317,0.364,0.255,0.027,0.234,0.081,0.541,0.198,0.459,0.316,0.769
hayeski01,0.0,0.0,0.28,0.261,32.0,0.018,0.651,0.397,0.363,0.43,0.396,0.279,0.099,0.216,0.095,0.649,0.239,0.351,0.272,0.829
hayeski01,0.0,0.0,0.28,0.261,11.0,0.018,0.651,0.397,0.363,0.43,0.396,0.279,0.099,0.216,0.095,0.649,0.239,0.351,0.272,0.829
hayeski01,,,,,,,,,,,,,,,,,,,,
hayeski01,0.0,0.0,0.287,0.279,32.0,0.019,0.65,0.405,0.372,0.436,0.398,0.277,0.102,0.216,0.098,0.659,0.243,0.341,0.267,0.825
hayeski01,0.0,0.0,0.0,0.098,0.0,0.0,0.667,0.269,0.222,0.317,0.364,0.255,0.027,0.234,0.081,0.541,0.198,0.459,0.316,0.769
hayeski01,0.0,0.0,0.333,0.143,0.0,0.0,0.667,0.429,0.0,0.455,0.375,0.381,0.14,0.163,0.023,0.512,0.186,0.488,0.4,1.0
