college_player_id,college_url,2P,2PA,2Ppct,3P,3PA,3Ppct,AST,Awards,BLK,Class,Conf,DRB,DRtg,FG,FGA,FGpct,FT,FTA,FTpct,G,GS,MP,ORB,ORtg,PF,PTS,Pos,STL,Season,TOV,TRB,Team,eFGpct
cameron-bairstow-1,https://www.sports-reference.com/cbb/players/cameron-bairstow-1.html,7.9,17.4,0.456,0.0,0.0,,2.3,,1.5,JR,MWC,9.7,93.4,7.9,17.4,0.456,9.1,12.3,0.738,35.0,19.0,844.0,5.6,111.9,6.2,24.9,F,1.8,2012-13,3.2,15.2,New Mexico,0.456
cameron-bairstow-1,https://www.sports-reference.com/cbb/players/cameron-bairstow-1.html,12.9,23.1,0.558,0.1,0.2,0.333,2.9,,2.8,SR,MWC,9.5,99.6,12.9,23.2,0.556,11.9,16.2,0.735,34.0,34.0,1119.0,4.1,122.9,3.9,37.8,F,1.0,2013-14,3.7,13.7,New Mexico,0.558
cameron-bairstow-1,https://www.sports-reference.com/cbb/players/cameron-bairstow-1.html,9.1,17.6,0.519,0.0,0.1,0.333,2.2,,2.2,Career,Career,8.8,96.1,9.2,17.7,0.517,8.8,12.2,0.717,134.0,55.0,2787.0,5.1,116.3,6.2,27.1,,1.4,Career,3.4,13.9,Career,0.519
jerrelle-benimon-1,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,2.1,4.6,0.444,0.2,1.0,0.167,2.1,,1.7,FR,Big East,6.5,102.6,2.2,5.6,0.394,2.4,3.6,0.667,29.0,0.0,351.0,3.4,85.5,8.4,7.0,F,1.2,2009-10,3.9,9.9,Georgetown,0.409
jerrelle-benimon-1,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,3.0,4.9,0.615,0.2,2.1,0.091,2.3,,2.8,SO,Big East,6.4,103.2,3.2,7.0,0.459,1.5,2.5,0.615,32.0,0.0,327.0,4.3,81.9,10.2,8.1,F,1.5,2010-11,5.1,10.8,Georgetown,0.473
jerrelle-benimon-1,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,,,Did not play - transfer,,2011-12,,,Did not play - transfer,
jerrelle-benimon-1,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,9.2,16.7,0.553,1.1,2.7,0.408,4.3,,3.3,JR,CAA,13.4,95.3,10.3,19.4,0.533,7.4,11.2,0.654,31.0,31.0,1116.0,5.6,109.6,4.7,29.1,F,1.2,2012-13,6.6,19.0,Towson,0.561
jerrelle-benimon-1,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,9.9,17.8,0.554,0.7,2.1,0.318,6.1,,2.1,SR,CAA,15.0,99.5,10.5,19.9,0.529,9.8,13.7,0.713,36.0,36.0,1307.0,3.9,116.6,4.9,31.5,F,1.2,2013-14,5.8,18.9,Towson,0.546
jerrelle-benimon-1,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,8.0,14.5,0.551,0.7,2.2,0.327,4.6,,2.5,Career,Career,12.5,98.8,8.7,16.7,0.522,7.2,10.5,0.686,128.0,67.0,3101.0,4.5,110.3,5.8,25.4,,1.2,Career,5.8,17.0,Career,0.544
jerrelle-benimon-1,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,2.5,4.8,0.528,0.2,1.5,0.118,2.2,,2.2,Georgetown (2 Yrs),Georgetown (2 Yrs),6.5,102.9,2.7,6.3,0.429,2.0,3.1,0.647,61.0,0.0,678.0,3.9,83.7,9.2,7.5,,1.3,Georgetown (2 Yrs),4.5,10.3,Georgetown (2 Yrs),0.443
jerrelle-benimon-1,https://www.sports-reference.com/cbb/players/jerrelle-benimon-1.html,9.6,17.3,0.553,0.9,2.3,0.366,5.3,,2.6,Towson (2 Yrs),Towson (2 Yrs),14.2,97.6,10.4,19.6,0.531,8.7,12.6,0.689,67.0,67.0,2423.0,4.7,113.5,4.8,30.4,,1.2,Towson (2 Yrs),6.2,18.9,Towson (2 Yrs),0.553
sim-bhullar-1,https://www.sports-reference.com/cbb/players/sim-bhullar-1.html,10.0,16.1,0.621,0.0,0.0,,1.9,,6.1,FR,WAC,10.4,92.9,10.0,16.1,0.621,5.3,11.4,0.465,35.0,26.0,853.0,6.4,116.5,5.3,25.3,C,0.3,2012-13,3.2,16.8,New Mexico St.,0.621
sim-bhullar-1,https://www.sports-reference.com/cbb/players/sim-bhullar-1.html,9.5,14.6,0.648,0.0,0.0,,3.2,,7.6,SO,WAC,11.7,94.5,9.5,14.6,0.648,4.8,8.8,0.538,30.0,24.0,790.0,6.1,115.1,6.3,23.7,C,0.2,2013-14,4.8,17.8,New Mexico St.,0.648
sim-bhullar-1,https://www.sports-reference.com/cbb/players/sim-bhullar-1.html,9.7,15.4,0.633,0.0,0.0,,2.5,,6.9,Career,Career,11.0,93.7,9.7,15.4,0.633,5.1,10.2,0.496,65.0,50.0,1643.0,6.2,115.8,5.8,24.5,,0.3,Career,3.9,17.3,Career,0.633
tarik-black-1,https://www.sports-reference.com/cbb/players/tarik-black-1.html,8.9,16.9,0.528,0.0,0.0,,0.9,,4.1,FR,CUSA,5.8,98.7,8.9,16.9,0.528,5.4,9.2,0.587,35.0,24.0,792.0,7.0,109.8,8.3,23.2,F,2.0,2010-11,3.4,12.9,Memphis,0.528
tarik-black-1,https://www.sports-reference.com/cbb/players/tarik-black-1.html,9.6,13.9,0.689,0.0,0.0,,0.4,,3.5,SO,CUSA,6.5,96.1,9.6,13.9,0.689,5.7,9.5,0.594,35.0,31.0,895.0,4.8,124.6,7.6,24.8,F,1.5,2011-12,3.0,11.3,Memphis,0.689
tarik-black-1,https://www.sports-reference.com/cbb/players/tarik-black-1.html,8.9,15.2,0.589,0.0,0.0,,1.2,,1.7,JR,CUSA,8.4,94.0,8.9,15.2,0.589,4.5,10.1,0.448,32.0,5.0,664.0,5.0,104.9,9.1,22.4,F,1.9,2012-13,3.7,13.4,Memphis,0.589
tarik-black-1,https://www.sports-reference.com/cbb/players/tarik-black-1.html,9.7,13.9,0.698,0.0,0.1,0.0,1.2,,2.2,SR,Big 12,11.4,99.3,9.7,14.0,0.692,4.3,7.2,0.6,33.0,15.0,446.0,5.4,126.7,12.2,23.7,F,1.3,2013-14,3.0,16.7,Kansas,0.692
tarik-black-1,https://www.sports-reference.com/cbb/players/tarik-black-1.html,9.2,15.1,0.614,0.0,0.0,0.0,0.9,,3.0,Career,Career,7.6,96.8,9.2,15.1,0.614,5.1,9.2,0.555,135.0,75.0,2797.0,5.6,115.4,8.9,23.6,,1.7,Career,3.3,13.1,Career,0.614
tarik-black-1,https://www.sports-reference.com/cbb/players/tarik-black-1.html,9.7,13.9,0.698,0.0,0.1,0.0,1.2,,2.2,Kansas (1 Yr),Kansas (1 Yr),11.4,99.3,9.7,14.0,0.692,4.3,7.2,0.6,33.0,15.0,446.0,5.4,126.7,12.2,23.7,,1.3,Kansas (1 Yr),3.0,16.7,Kansas (1 Yr),0.692
tarik-black-1,https://www.sports-reference.com/cbb/players/tarik-black-1.html,9.2,15.3,0.6,0.0,0.0,,0.8,,3.2,Memphis (3 Yrs),Memphis (3 Yrs),6.8,96.4,9.2,15.3,0.6,5.2,9.6,0.548,102.0,60.0,2351.0,5.6,113.5,8.2,23.6,,1.8,Memphis (3 Yrs),3.4,12.4,Memphis (3 Yrs),0.6
jabari-brown-1,https://www.sports-reference.com/cbb/players/jabari-brown-1.html,2.3,4.6,0.5,1.2,8.1,0.143,1.2,,0.0,FR,Pac-12,4.6,108.2,3.5,12.7,0.273,5.8,13.9,0.417,2.0,2.0,51.0,0.0,46.7,3.5,13.9,G,1.2,2011-12,12.7,4.6,Oregon,0.318
jabari-brown-1,https://www.sports-reference.com/cbb/players/jabari-brown-1.html,3.2,7.0,0.464,4.0,11.0,0.366,2.5,,0.1,SO,SEC,5.2,104.1,7.2,17.9,0.404,6.0,7.7,0.785,25.0,24.0,818.0,0.9,116.6,3.7,24.5,G,1.2,2012-13,3.1,6.1,Missouri,0.516
jabari-brown-1,https://www.sports-reference.com/cbb/players/jabari-brown-1.html,5.8,11.3,0.513,3.8,9.2,0.41,3.1,,0.2,JR,SEC,6.5,109.3,9.5,20.4,0.467,10.0,12.5,0.797,35.0,35.0,1295.0,0.8,123.7,2.7,32.8,G,1.0,2013-14,3.9,7.3,Missouri,0.559
jabari-brown-1,https://www.sports-reference.com/cbb/players/jabari-brown-1.html,4.7,9.4,0.499,3.8,9.8,0.386,2.9,,0.2,Career,Career,5.9,107.3,8.5,19.3,0.441,8.3,10.7,0.782,62.0,61.0,2164.0,0.8,119.1,3.1,29.1,,1.1,Career,3.8,6.8,Career,0.54
jabari-brown-1,https://www.sports-reference.com/cbb/players/jabari-brown-1.html,4.8,9.6,0.499,3.9,9.9,0.391,2.9,,0.2,Missouri (2 Yrs),Missouri (2 Yrs),6.0,107.2,8.6,19.4,0.444,8.4,10.6,0.794,60.0,59.0,2113.0,0.9,121.3,3.1,29.5,,1.1,Missouri (2 Yrs),3.5,6.8,Missouri (2 Yrs),0.543
jabari-brown-1,https://www.sports-reference.com/cbb/players/jabari-brown-1.html,2.3,4.6,0.5,1.2,8.1,0.143,1.2,,0.0,Oregon (1 Yr),Oregon (1 Yr),4.6,108.2,3.5,12.7,0.273,5.8,13.9,0.417,2.0,2.0,51.0,0.0,46.7,3.5,13.9,,1.2,Oregon (1 Yr),12.7,4.6,Oregon (1 Yr),0.318
markel-brown-1,https://www.sports-reference.com/cbb/players/markel-brown-1.html,4.9,10.9,0.455,1.3,5.0,0.262,4.0,,2.7,FR,Big 12,5.4,100.0,6.3,15.9,0.394,4.2,6.9,0.607,34.0,10.0,735.0,1.7,93.2,4.1,18.0,G,2.3,2010-11,4.2,7.1,Oklahoma St.,0.435
markel-brown-1,https://www.sports-reference.com/cbb/players/markel-brown-1.html,5.5,11.8,0.465,1.4,4.2,0.319,4.7,,1.1,SO,Big 12,8.1,101.6,6.8,16.0,0.426,5.5,7.5,0.732,33.0,26.0,1026.0,1.8,98.8,4.6,20.5,G,2.4,2011-12,4.5,9.9,Oklahoma St.,0.469
markel-brown-1,https://www.sports-reference.com/cbb/players/markel-brown-1.html,6.2,12.9,0.478,2.7,7.5,0.364,4.2,,1.4,JR,Big 12,6.9,95.2,8.9,20.5,0.436,6.0,7.9,0.76,33.0,33.0,1126.0,0.8,112.4,3.7,26.6,G,1.7,2012-13,3.0,7.7,Oklahoma St.,0.503
markel-brown-1,https://www.sports-reference.com/cbb/players/markel-brown-1.html,6.5,12.3,0.525,2.6,6.9,0.379,4.7,,1.7,SR,Big 12,6.8,100.4,9.1,19.3,0.473,7.1,9.3,0.768,34.0,34.0,1201.0,1.7,121.7,4.1,28.0,G,1.6,2013-14,2.6,8.6,Oklahoma St.,0.541
markel-brown-1,https://www.sports-reference.com/cbb/players/markel-brown-1.html,5.9,12.1,0.486,2.1,6.1,0.347,4.5,,1.6,Career,Career,6.9,99.2,8.0,18.2,0.439,5.9,8.0,0.733,134.0,103.0,4088.0,1.5,108.9,4.1,24.0,,2.0,Career,3.5,8.4,Career,0.497
will-cherry-1,https://www.sports-reference.com/cbb/players/will-cherry-1.html,8.1,16.8,0.485,0.5,3.0,0.171,6.8,,0.6,FR,Big Sky,6.3,91.7,8.7,19.8,0.437,5.0,9.2,0.547,32.0,22.0,728.0,1.4,96.3,5.1,22.9,G,5.3,2009-10,4.9,7.7,Montana,0.45
will-cherry-1,https://www.sports-reference.com/cbb/players/will-cherry-1.html,7.0,13.5,0.518,1.4,6.2,0.225,7.7,,0.4,SO,Big Sky,5.9,91.6,8.4,19.7,0.426,7.3,10.0,0.729,30.0,29.0,1032.0,0.7,107.6,4.0,25.5,G,4.8,2010-11,4.1,6.6,Montana,0.462
will-cherry-1,https://www.sports-reference.com/cbb/players/will-cherry-1.html,6.1,12.6,0.489,2.8,7.7,0.372,5.9,,0.6,JR,Big Sky,5.8,91.1,9.0,20.2,0.445,7.4,9.4,0.781,32.0,32.0,1082.0,1.1,108.1,4.5,28.2,G,4.6,2011-12,5.0,6.9,Montana,0.515
will-cherry-1,https://www.sports-reference.com/cbb/players/will-cherry-1.html,5.9,12.2,0.482,1.8,6.9,0.263,7.5,,0.7,SR,Big Sky,6.6,99.5,7.7,19.2,0.403,8.2,10.7,0.764,22.0,21.0,723.0,1.6,104.7,3.3,25.4,G,3.6,2012-13,5.0,8.2,Montana,0.45
will-cherry-1,https://www.sports-reference.com/cbb/players/will-cherry-1.html,6.7,13.6,0.495,1.8,6.2,0.285,6.9,,0.6,Career,Career,6.1,93.0,8.5,19.8,0.43,7.0,9.8,0.718,116.0,104.0,3565.0,1.1,104.9,4.2,25.8,,4.6,Career,4.7,7.2,Career,0.474
patrick-christopher-1,https://www.sports-reference.com/cbb/players/patrick-christopher-1.html,,,0.509,,,0.333,,,,FR,Pac-10,,,,,0.464,,,0.692,33.0,14.0,649.0,,,,,G,,2006-07,,,Cal,0.507
patrick-christopher-1,https://www.sports-reference.com/cbb/players/patrick-christopher-1.html,,,0.516,,,0.333,,,,SO,Pac-10,,,,,0.456,,,0.796,33.0,32.0,1162.0,,,,,G,,2007-08,,,Cal,0.511
patrick-christopher-1,https://www.sports-reference.com/cbb/players/patrick-christopher-1.html,,,0.483,,,0.358,,,,JR,Pac-10,,,,,0.441,,,0.83,33.0,33.0,1100.0,,,,,G,,2008-09,,,Cal,0.501
patrick-christopher-1,https://www.sports-reference.com/cbb/players/patrick-christopher-1.html,7.1,13.9,0.512,2.8,8.4,0.337,3.5,,0.1,SR,Pac-10,6.8,100.1,9.9,22.3,0.446,3.9,4.5,0.86,35.0,35.0,1209.0,2.4,117.3,3.5,26.6,G,2.7,2009-10,2.4,9.3,Cal,0.51
patrick-christopher-1,https://www.sports-reference.com/cbb/players/patrick-christopher-1.html,23.2,45.9,0.505,8.0,23.4,0.342,11.5,,0.9,Career,Career,17.4,100.1,31.1,69.3,0.45,12.6,15.4,0.816,134.0,114.0,4120.0,7.6,117.3,13.8,82.9,,5.3,Career,10.0,25.0,Career,0.507
jordan-clarkson-1,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,6.9,14.2,0.487,1.8,5.9,0.303,4.7,,0.3,FR,CUSA,4.0,104.4,8.7,20.1,0.433,8.6,10.9,0.793,27.0,9.0,672.0,1.0,99.5,5.6,27.9,G,1.8,2010-11,7.0,5.0,Tulsa,0.478
jordan-clarkson-1,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,7.3,15.9,0.461,2.5,6.8,0.374,4.7,,1.0,SO,CUSA,5.0,101.2,9.9,22.7,0.435,7.9,10.1,0.784,31.0,31.0,1052.0,2.1,109.5,4.3,30.2,G,1.7,2011-12,4.9,7.1,Tulsa,0.491
jordan-clarkson-1,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,,,Did not play - transfer,,2012-13,,,Did not play - transfer,
jordan-clarkson-1,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,8.8,17.5,0.501,1.6,5.6,0.281,5.8,,0.3,JR,SEC,5.3,108.2,10.4,23.1,0.448,8.0,9.7,0.831,35.0,35.0,1228.0,1.4,112.7,3.8,30.3,G,1.9,2013-14,4.6,6.6,Missouri,0.482
jordan-clarkson-1,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,7.8,16.2,0.485,2.0,6.1,0.322,5.2,,0.5,Career,Career,4.9,104.9,9.8,22.3,0.44,8.1,10.1,0.805,93.0,75.0,2952.0,1.5,108.5,4.4,29.7,,1.8,Career,5.3,6.4,Career,0.484
jordan-clarkson-1,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,8.8,17.5,0.501,1.6,5.6,0.281,5.8,,0.3,Missouri (1 Yr),Missouri (1 Yr),5.3,108.2,10.4,23.1,0.448,8.0,9.7,0.831,35.0,35.0,1228.0,1.4,112.7,3.8,30.3,,1.9,Missouri (1 Yr),4.6,6.6,Missouri (1 Yr),0.482
jordan-clarkson-1,https://www.sports-reference.com/cbb/players/jordan-clarkson-1.html,7.2,15.2,0.471,2.2,6.5,0.348,4.7,,0.7,Tulsa (2 Yrs),Tulsa (2 Yrs),4.6,102.5,9.4,21.7,0.434,8.2,10.4,0.788,58.0,40.0,1724.0,1.6,105.5,4.8,29.3,,1.7,Tulsa (2 Yrs),5.7,6.3,Tulsa (2 Yrs),0.486
jack-cooley-1,https://www.sports-reference.com/cbb/players/jack-cooley-1.html,4.5,11.3,0.4,0.0,0.0,,0.6,,2.8,FR,Big East,8.4,104.0,4.5,11.3,0.4,2.3,6.8,0.333,21.0,0.0,111.0,12.4,105.3,10.7,11.3,F,1.7,2009-10,2.3,20.8,Notre Dame,0.4
jack-cooley-1,https://www.sports-reference.com/cbb/players/jack-cooley-1.html,9.8,14.9,0.655,0.0,0.0,,2.0,,3.2,SO,Big East,9.4,98.2,9.8,14.9,0.655,2.7,5.1,0.517,34.0,0.0,351.0,9.4,133.7,9.0,22.2,F,1.4,2010-11,2.0,18.8,Notre Dame,0.655
jack-cooley-1,https://www.sports-reference.com/cbb/players/jack-cooley-1.html,10.8,17.4,0.625,0.0,0.0,,1.7,,3.6,JR,Big East,11.3,95.6,10.8,17.4,0.625,6.7,10.0,0.676,33.0,31.0,947.0,8.9,127.7,6.0,28.4,F,1.4,2011-12,3.1,20.2,Notre Dame,0.625
jack-cooley-1,https://www.sports-reference.com/cbb/players/jack-cooley-1.html,10.8,18.7,0.579,0.1,0.1,0.5,1.8,,2.6,SR,Big East,13.4,95.3,10.9,18.8,0.579,7.0,9.9,0.703,35.0,35.0,1026.0,8.9,125.2,5.8,28.8,F,1.4,2012-13,3.1,22.3,Notre Dame,0.58
jack-cooley-1,https://www.sports-reference.com/cbb/players/jack-cooley-1.html,10.4,17.3,0.601,0.0,0.1,0.5,1.7,,3.1,Career,Career,11.8,96.3,10.4,17.3,0.601,6.0,9.1,0.663,123.0,66.0,2435.0,9.1,126.5,6.6,26.8,,1.4,Career,2.9,20.9,Career,0.601
bryce-cotton-1,https://www.sports-reference.com/cbb/players/bryce-cotton-1.html,3.2,6.1,0.519,1.6,6.3,0.259,1.8,,0.0,FR,Big East,4.0,108.5,4.8,12.4,0.387,3.4,4.3,0.784,31.0,1.0,473.0,1.6,116.5,2.0,14.7,G,2.5,2010-11,1.1,5.6,Providence,0.453
bryce-cotton-1,https://www.sports-reference.com/cbb/players/bryce-cotton-1.html,3.3,7.3,0.459,3.8,10.0,0.379,3.5,,0.2,SO,Big East,3.3,112.5,7.1,17.3,0.413,4.4,5.0,0.891,32.0,32.0,1234.0,0.7,117.4,2.5,22.5,G,1.6,2011-12,2.6,4.0,Providence,0.523
bryce-cotton-1,https://www.sports-reference.com/cbb/players/bryce-cotton-1.html,4.9,8.9,0.548,4.9,13.5,0.364,4.6,,0.2,JR,Big East,4.6,103.7,9.8,22.4,0.437,7.1,9.0,0.798,32.0,31.0,1209.0,1.2,126.9,1.9,31.7,G,1.5,2012-13,2.4,5.8,Providence,0.547
bryce-cotton-1,https://www.sports-reference.com/cbb/players/bryce-cotton-1.html,6.7,15.0,0.451,3.4,9.3,0.367,9.0,,0.1,SR,Big East,4.6,109.4,10.1,24.2,0.419,10.0,11.7,0.853,35.0,35.0,1398.0,0.8,122.6,2.2,33.7,G,1.5,2013-14,3.7,5.5,Providence,0.489
bryce-cotton-1,https://www.sports-reference.com/cbb/players/bryce-cotton-1.html,4.8,10.0,0.482,3.7,10.3,0.361,5.4,,0.2,Career,Career,4.2,108.6,8.6,20.3,0.421,6.8,8.1,0.838,130.0,99.0,4314.0,1.0,122.3,2.2,27.7,,1.7,Career,2.7,5.2,Career,0.512
andre-dawkins-1,https://www.sports-reference.com/cbb/players/andre-dawkins-1.html,2.3,5.2,0.439,4.5,12.0,0.379,1.6,,0.3,FR,ACC,4.7,97.4,6.8,17.1,0.397,3.2,4.3,0.735,38.0,0.0,477.0,0.8,119.4,4.5,21.3,G,1.4,2009-10,1.9,5.4,Duke,0.529
andre-dawkins-1,https://www.sports-reference.com/cbb/players/andre-dawkins-1.html,2.6,4.2,0.621,4.7,11.0,0.427,1.5,,0.3,SO,ACC,4.5,97.8,7.3,15.2,0.481,2.5,3.1,0.791,37.0,7.0,778.0,0.7,126.6,4.3,21.8,G,1.5,2010-11,2.1,5.1,Duke,0.635
andre-dawkins-1,https://www.sports-reference.com/cbb/players/andre-dawkins-1.html,1.9,4.5,0.424,5.2,13.2,0.392,1.5,,0.2,JR,ACC,4.5,106.2,7.1,17.7,0.4,2.6,3.5,0.739,34.0,14.0,760.0,0.8,115.9,4.8,21.9,G,1.1,2011-12,2.1,5.4,Duke,0.546
andre-dawkins-1,https://www.sports-reference.com/cbb/players/andre-dawkins-1.html,2.7,5.0,0.541,8.6,20.5,0.421,1.6,,0.7,SR,ACC,5.0,105.9,11.4,25.5,0.444,4.1,5.0,0.811,33.0,4.0,453.0,0.8,126.0,5.8,35.4,G,2.0,2013-14,2.4,5.8,Duke,0.614
andre-dawkins-1,https://www.sports-reference.com/cbb/players/andre-dawkins-1.html,2.4,4.6,0.508,5.5,13.5,0.407,1.6,,0.3,Career,Career,4.6,101.7,7.9,18.2,0.433,2.9,3.8,0.769,142.0,25.0,2468.0,0.8,121.9,4.8,24.2,,1.5,Career,2.1,5.4,Career,0.584
spencer-dinwiddie-1,https://www.sports-reference.com/cbb/players/spencer-dinwiddie-1.html,3.5,9.2,0.38,2.6,5.9,0.438,3.9,,0.6,FR,Pac-12,6.5,98.5,6.1,15.1,0.402,7.4,9.0,0.816,36.0,36.0,988.0,1.5,115.0,5.2,22.1,G,1.7,2011-12,3.1,8.0,Colorado,0.488
spencer-dinwiddie-1,https://www.sports-reference.com/cbb/players/spencer-dinwiddie-1.html,4.7,9.9,0.477,2.7,7.9,0.338,5.6,,0.9,SO,Pac-12,5.5,98.5,7.4,17.8,0.415,11.2,13.6,0.825,33.0,33.0,1073.0,0.5,119.4,3.7,28.7,G,2.5,2012-13,4.1,6.0,Colorado,0.49
spencer-dinwiddie-1,https://www.sports-reference.com/cbb/players/spencer-dinwiddie-1.html,3.9,7.7,0.515,2.9,7.1,0.413,7.2,,0.5,JR,Pac-12,5.0,102.0,6.9,14.8,0.466,11.5,13.4,0.857,17.0,17.0,529.0,0.9,135.3,3.6,28.2,G,2.9,2013-14,3.4,5.9,Colorado,0.565
spencer-dinwiddie-1,https://www.sports-reference.com/cbb/players/spencer-dinwiddie-1.html,4.1,9.2,0.446,2.7,7.0,0.386,5.3,,0.7,Career,Career,5.8,99.2,6.8,16.1,0.42,9.8,11.8,0.83,86.0,86.0,2590.0,1.0,121.1,4.2,26.1,,2.3,Career,3.6,6.7,Career,0.504
larry-drew-2,https://www.sports-reference.com/cbb/players/larry-drew-2.html,,,0.452,,,0.231,,,,FR,ACC,,,,,0.351,,,0.412,38.0,0.0,364.0,,,,,G,,2008-09,,,UNC,0.404
larry-drew-2,https://www.sports-reference.com/cbb/players/larry-drew-2.html,3.6,8.1,0.442,2.0,5.6,0.352,11.4,,0.1,SO,ACC,4.5,104.8,5.6,13.7,0.405,3.3,5.4,0.606,37.0,36.0,1064.0,0.7,96.4,3.7,16.4,G,1.5,2009-10,6.2,5.1,UNC,0.477
larry-drew-2,https://www.sports-reference.com/cbb/players/larry-drew-2.html,3.1,6.6,0.474,0.7,3.3,0.207,9.4,,0.0,JR,ACC,5.2,96.9,3.8,9.9,0.384,2.4,3.6,0.677,21.0,17.0,479.0,0.5,94.5,4.7,10.7,G,2.6,2010-11,4.4,5.6,UNC,0.419
larry-drew-2,https://www.sports-reference.com/cbb/players/larry-drew-2.html,,,,,,,,Did not play - transfer,,Did not play - transfer,Did not play - transfer,,,,,,,,,,,,,,,,Did not play - transfer,,2011-12,,,Did not play - transfer,
larry-drew-2,https://www.sports-reference.com/cbb/players/larry-drew-2.html,3.4,7.6,0.451,1.3,3.1,0.433,11.8,,0.3,SR,Pac-12,3.5,104.4,4.8,10.7,0.446,1.3,2.1,0.609,35.0,35.0,1243.0,0.4,104.6,2.7,12.2,G,2.3,2012-13,4.0,3.9,UCLA,0.509
larry-drew-2,https://www.sports-reference.com/cbb/players/larry-drew-2.html,3.7,8.2,0.451,1.6,4.6,0.343,12.8,,0.2,Career,Career,4.9,103.2,5.3,12.9,0.412,2.4,4.0,0.601,131.0,88.0,3150.0,0.6,99.3,4.2,14.6,,2.3,Career,5.8,5.5,Career,0.474
larry-drew-2,https://www.sports-reference.com/cbb/players/larry-drew-2.html,3.9,8.7,0.451,1.8,5.8,0.307,13.5,,0.1,North Carolina (3 Yrs),North Carolina (3 Yrs),6.0,102.3,5.7,14.6,0.393,3.3,5.4,0.599,96.0,53.0,1907.0,0.8,95.9,5.3,16.5,,2.4,North Carolina (3 Yrs),7.3,6.8,North Carolina (3 Yrs),0.455
larry-drew-2,https://www.sports-reference.com/cbb/players/larry-drew-2.html,3.4,7.6,0.451,1.3,3.1,0.433,11.8,,0.3,UCLA (1 Yr),UCLA (1 Yr),3.5,104.4,4.8,10.7,0.446,1.3,2.1,0.609,35.0,35.0,1243.0,0.4,104.6,2.7,12.2,,2.3,UCLA (1 Yr),4.0,3.9,UCLA (1 Yr),0.509
cleanthony-early-1,https://www.sports-reference.com/cbb/players/cleanthony-early-1.html,8.6,16.1,0.535,3.0,9.3,0.318,1.4,,2.2,JR,MVC,7.7,96.1,11.6,25.4,0.455,8.1,10.3,0.791,39.0,22.0,979.0,5.6,117.0,6.3,34.3,F,1.8,2012-13,3.8,13.4,Wichita St.,0.514
cleanthony-early-1,https://www.sports-reference.com/cbb/players/cleanthony-early-1.html,7.6,13.1,0.579,4.1,11.1,0.373,1.7,"AA-2,AP-AA-3,NABC-AA-2,USBWA-AA-2,W-AA-1",1.8,SR,MVC,10.4,91.4,11.8,24.3,0.484,9.5,11.3,0.844,36.0,36.0,986.0,3.0,121.3,5.2,37.2,F,1.8,2013-14,4.4,13.4,Wichita St.,0.57
cleanthony-early-1,https://www.sports-reference.com/cbb/players/cleanthony-early-1.html,8.1,14.6,0.555,3.6,10.2,0.348,1.6,,2.0,Career,Career,9.1,93.7,11.7,24.9,0.47,8.8,10.8,0.819,75.0,58.0,1965.0,4.3,119.2,5.8,35.7,,1.8,Career,4.1,13.4,Career,0.541
james-ennis-1,https://www.sports-reference.com/cbb/players/james-ennis-1.html,4.5,6.8,0.661,2.6,7.4,0.35,5.3,,1.6,JR,Big West,6.0,93.7,7.1,14.2,0.498,3.9,5.4,0.711,34.0,34.0,987.0,2.5,115.0,5.2,20.6,G,3.3,2011-12,4.2,8.5,Long Beach State,0.589
james-ennis-1,https://www.sports-reference.com/cbb/players/james-ennis-1.html,6.8,11.6,0.585,3.0,8.3,0.357,3.8,,2.3,SR,Big West,8.4,100.7,9.8,19.9,0.491,6.8,8.1,0.834,33.0,32.0,1093.0,3.5,114.2,4.0,29.3,G,3.1,2012-13,5.3,11.9,Long Beach State,0.565
james-ennis-1,https://www.sports-reference.com/cbb/players/james-ennis-1.html,5.7,9.3,0.611,2.8,7.9,0.354,4.5,,2.0,Career,Career,7.2,97.4,8.5,17.2,0.493,5.4,6.8,0.788,67.0,66.0,2080.0,3.0,114.5,4.6,25.2,,3.2,Career,4.8,10.3,Career,0.574
tyler-ennis-1,https://www.sports-reference.com/cbb/players/tyler-ennis-1.html,6.4,15.0,0.429,1.6,4.6,0.353,10.2,,0.3,FR,ACC,4.8,98.7,8.1,19.6,0.411,6.2,8.1,0.765,34.0,34.0,1215.0,1.5,117.4,3.8,24.0,G,3.9,2013-14,3.2,6.3,Syracuse,0.453
